user_id,chronotype,archetype,day,day_of_week,wake_time,task_id,task_name,task_type,duration_hours,deadline_day,deadline_hour,importance,cognitive_demand,is_buffer,user_accepted_buffer,assigned_block_type,assigned_hour,energy_at_assignment,vibe_before,vibe_after,completed_on_time,actual_duration_hours,was_abandoned,profile_completion_rate,profile_buffer_accept,profile_duration_ratio,profile_vibe_trend
intermediate_steady_moderate,intermediate,steady_moderate,4,Thu,7.4,intermediate_steady_moderate_t027,Analyze dataset,analytical,3.22,5,11,0.89,0.71,True,True,analytical,11.6,0.47,0.05,0.27,1.0,3.33,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,4,Thu,7.4,intermediate_steady_moderate_t029,Creative problem solving session,creative,2.46,5,16,0.32,0.65,True,True,routine,14.9,0.32,0.27,0.36,1.0,2.34,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,4,Thu,7.4,intermediate_steady_moderate_t031,Code review (complex),analytical,3.42,5,12,0.37,0.95,True,True,routine,17.3,0.37,0.36,0.37,1.0,3.24,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,4,Thu,7.4,intermediate_steady_moderate_t026,Write blog post,creative,1.07,7,19,0.24,0.46,True,False,,,,0.37,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,5,Fri,8.0,intermediate_steady_moderate_t032,Compose newsletter,creative,1.71,5,12,0.35,0.63,False,,routine,8.5,0.45,0.8,0.75,1.0,1.75,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,5,Fri,8.0,intermediate_steady_moderate_t034,Write social media content,creative,1.56,5,21,0.44,0.52,False,,analytical,10.2,0.79,0.75,0.82,1.0,1.57,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,5,Fri,8.0,intermediate_steady_moderate_t035,Financial analysis,analytical,1.54,5,19,0.26,0.74,False,,analytical,11.8,0.82,0.82,0.88,1.0,1.55,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,5,Fri,8.0,intermediate_steady_moderate_t036,Write social media content,creative,2.47,6,22,0.35,0.57,True,True,analytical,13.4,0.75,0.88,0.91,1.0,2.56,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,5,Fri,8.0,intermediate_steady_moderate_t038,Design system architecture,analytical,1.59,7,16,0.91,0.8,True,True,routine,15.9,0.48,0.91,0.85,1.0,1.66,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,5,Fri,8.0,intermediate_steady_moderate_t039,Review meeting notes,routine,1.36,7,13,0.11,0.36,True,True,routine,17.6,0.51,0.85,0.95,1.0,1.41,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,5,Fri,8.0,intermediate_steady_moderate_t033,Design system architecture,analytical,1.8,8,23,0.24,0.88,True,False,,,,0.95,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,5,Fri,8.0,intermediate_steady_moderate_t037,Statistical modeling,analytical,1.26,8,23,0.69,0.98,True,True,routine,19.0,0.34,0.95,0.92,1.0,1.37,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,6,Sat,7.1,intermediate_steady_moderate_t042,Storyboard user flow,creative,1.16,6,19,0.14,0.57,False,,routine,7.6,0.41,0.62,0.51,1.0,1.05,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,6,Sat,7.1,intermediate_steady_moderate_t046,Fill timesheet,routine,0.8,6,13,0.93,0.28,False,,routine,8.7,0.38,0.51,0.53,0.0,0.31,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,6,Sat,7.1,intermediate_steady_moderate_t047,Refactor legacy module,analytical,3.12,6,12,0.35,0.72,False,,routine,9.0,0.38,0.53,0.65,1.0,3.27,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,6,Sat,7.1,intermediate_steady_moderate_t040,Write blog post,creative,1.46,7,11,0.12,0.42,True,True,analytical,12.2,0.66,0.65,0.39,0.0,0.48,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,6,Sat,7.1,intermediate_steady_moderate_t041,Update contact list,routine,1.23,7,18,0.31,0.17,True,True,analytical,12.7,0.56,0.39,0.19,0.0,1.6,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,6,Sat,7.1,intermediate_steady_moderate_t045,Write unit tests,analytical,2.77,7,17,0.47,0.71,True,True,routine,14.3,0.3,0.19,0.18,1.0,3.0,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,6,Sat,7.1,intermediate_steady_moderate_t043,Schedule meetings,routine,0.26,8,20,0.15,0.29,True,False,,,,0.18,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,6,Sat,7.1,intermediate_steady_moderate_t044,Compose newsletter,creative,1.85,9,19,0.38,0.57,True,True,routine,17.3,0.32,0.18,0.12,1.0,1.74,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,7,Sun,8.0,intermediate_steady_moderate_t049,File expense reports,routine,1.17,7,17,0.5,0.25,False,,routine,8.5,0.41,0.64,0.75,1.0,1.23,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,7,Sun,8.0,intermediate_steady_moderate_t050,Backup files,routine,1.32,7,15,0.13,0.16,False,,routine,9.7,0.44,0.75,0.73,0.0,0.46,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,7,Sun,8.0,intermediate_steady_moderate_t048,File expense reports,routine,0.91,8,11,0.61,0.34,True,True,analytical,10.2,0.78,0.73,0.61,1.0,0.83,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,7,Sun,8.0,intermediate_steady_moderate_t052,Clean inbox,routine,0.79,8,11,0.97,0.27,True,True,analytical,11.0,0.72,0.61,0.46,1.0,0.76,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,7,Sun,8.0,intermediate_steady_moderate_t055,Build ML pipeline,analytical,1.49,8,19,0.39,0.82,True,True,analytical,11.8,0.66,0.46,0.54,1.0,1.4,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,7,Sun,8.0,intermediate_steady_moderate_t051,Draft pitch deck,creative,1.79,9,15,0.98,0.54,True,True,analytical,13.2,0.62,0.54,0.52,1.0,1.83,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,7,Sun,8.0,intermediate_steady_moderate_t053,Analyze dataset,analytical,2.06,10,23,0.74,0.85,True,False,,,,0.52,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,7,Sun,8.0,intermediate_steady_moderate_t054,Draft pitch deck,creative,0.99,12,17,0.38,0.46,True,True,routine,15.0,0.38,0.52,0.53,1.0,1.04,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,8,Mon,7.1,intermediate_steady_moderate_t056,Sketch wireframes,creative,1.59,8,22,0.3,0.43,False,,routine,7.6,0.41,0.64,0.61,1.0,1.54,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,8,Mon,7.1,intermediate_steady_moderate_t057,Organize drive folders,routine,0.94,8,13,0.84,0.29,False,,routine,9.1,0.4,0.61,0.66,0.0,0.41,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,8,Mon,7.1,intermediate_steady_moderate_t059,Debug API endpoint,analytical,1.61,8,18,0.9,0.97,False,,routine,9.6,0.42,0.66,0.68,1.0,1.5,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,8,Mon,7.1,intermediate_steady_moderate_t061,Creative problem solving session,creative,0.63,8,14,0.33,0.61,False,,analytical,11.1,0.76,0.68,0.7,1.0,0.65,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,8,Mon,7.1,intermediate_steady_moderate_t063,Write blog post,creative,1.41,8,23,0.17,0.58,False,,analytical,11.7,0.77,0.7,0.55,1.0,1.41,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,8,Mon,7.1,intermediate_steady_moderate_t058,Create presentation slides,creative,0.66,10,13,0.12,0.5,True,False,,,,0.55,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,8,Mon,7.1,intermediate_steady_moderate_t062,File expense reports,routine,0.45,10,20,0.74,0.19,True,True,analytical,13.1,0.62,0.55,0.62,1.0,0.42,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,8,Mon,7.1,intermediate_steady_moderate_t060,Mind-map project scope,creative,1.32,13,16,0.69,0.56,True,True,analytical,13.5,0.65,0.62,0.61,1.0,1.22,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,9,Tue,7.7,intermediate_steady_moderate_t064,Write social media content,creative,1.83,9,19,0.21,0.64,False,,routine,8.2,0.4,0.58,0.48,1.0,1.93,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,9,Tue,7.7,intermediate_steady_moderate_t066,Draft pitch deck,creative,1.36,9,16,0.9,0.59,False,,analytical,10.1,0.67,0.48,0.38,1.0,1.49,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,9,Tue,7.7,intermediate_steady_moderate_t068,Design UI mockup,creative,2.4,9,18,0.91,0.57,False,,analytical,11.6,0.62,0.38,0.44,1.0,2.58,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,9,Tue,7.7,intermediate_steady_moderate_t070,Statistical modeling,analytical,2.77,9,11,0.67,0.99,False,,routine,14.2,0.36,0.44,0.34,1.0,3.04,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,9,Tue,7.7,intermediate_steady_moderate_t065,Record tutorial video,creative,1.51,10,22,0.14,0.68,True,True,routine,17.2,0.37,0.34,0.33,1.0,1.43,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,9,Tue,7.7,intermediate_steady_moderate_t069,Team standup meeting,routine,1.3,10,16,0.11,0.34,True,True,routine,18.7,0.23,0.33,0.37,1.0,1.33,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,9,Tue,7.7,intermediate_steady_moderate_t067,Update project board,routine,1.25,12,18,0.64,0.22,True,True,routine,20.0,0.24,0.37,0.63,1.0,1.34,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,9,Tue,7.7,intermediate_steady_moderate_t071,Debug API endpoint,analytical,1.95,12,13,0.86,0.74,True,True,routine,21.3,0.29,0.63,0.57,1.0,1.99,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,10,Wed,7.5,intermediate_steady_moderate_t074,Schedule meetings,routine,0.39,10,13,0.2,0.19,False,,routine,8.0,0.37,0.47,0.6,1.0,0.39,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,10,Wed,7.5,intermediate_steady_moderate_t077,Order supplies,routine,0.33,10,21,0.18,0.19,False,,routine,8.4,0.4,0.6,0.78,1.0,0.31,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,10,Wed,7.5,intermediate_steady_moderate_t073,Team standup meeting,routine,0.85,11,15,0.3,0.3,True,True,routine,8.7,0.45,0.78,0.91,1.0,0.9,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,10,Wed,7.5,intermediate_steady_moderate_t075,Brainstorm feature ideas,creative,1.41,11,11,0.33,0.56,True,False,,,,0.91,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,10,Wed,7.5,intermediate_steady_moderate_t078,Design UI mockup,creative,1.27,11,19,0.67,0.63,True,False,,,,0.91,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,10,Wed,7.5,intermediate_steady_moderate_t072,Debug API endpoint,analytical,1.32,12,18,0.56,0.82,True,False,,,,0.91,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,10,Wed,7.5,intermediate_steady_moderate_t076,Brainstorm feature ideas,creative,2.45,12,18,0.22,0.41,True,True,routine,9.6,0.48,0.91,0.95,1.0,2.62,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,10,Wed,7.5,intermediate_steady_moderate_t079,Clean inbox,routine,1.45,13,21,0.64,0.19,True,False,,,,0.95,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,11,Thu,7.1,intermediate_steady_moderate_t082,Refactor legacy module,analytical,1.35,11,19,0.92,0.72,False,,routine,7.6,0.38,0.53,0.59,1.0,1.47,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,11,Thu,7.1,intermediate_steady_moderate_t085,Creative problem solving session,creative,2.41,11,14,0.85,0.68,False,,routine,9.1,0.4,0.59,0.53,1.0,2.18,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,11,Thu,7.1,intermediate_steady_moderate_t081,Draft technical specification,analytical,2.05,12,17,0.83,0.98,True,True,analytical,11.2,0.69,0.53,0.6,1.0,2.19,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,11,Thu,7.1,intermediate_steady_moderate_t084,Solve algorithm problem,analytical,2.8,12,23,0.84,0.85,True,True,analytical,13.4,0.64,0.6,0.78,1.0,3.01,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,11,Thu,7.1,intermediate_steady_moderate_t086,Proof-read academic paper,analytical,3.11,13,18,0.68,0.95,True,False,,,,0.78,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,11,Thu,7.1,intermediate_steady_moderate_t080,Write project proposal,creative,1.29,16,22,0.36,0.61,True,False,,,,0.78,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,11,Thu,7.1,intermediate_steady_moderate_t083,Database optimization,analytical,2.79,16,13,0.46,0.72,True,False,,,,0.78,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,11,Thu,7.1,intermediate_steady_moderate_t087,Compose newsletter,creative,1.83,16,11,0.51,0.41,True,False,,,,0.78,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,12,Fri,7.7,intermediate_steady_moderate_t091,Attend training video,routine,0.59,12,15,0.42,0.19,False,,routine,8.2,0.37,0.49,0.67,1.0,0.55,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,12,Fri,7.7,intermediate_steady_moderate_t093,Team standup meeting,routine,0.73,12,14,0.77,0.3,False,,routine,8.8,0.42,0.67,0.77,0.0,0.32,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,12,Fri,7.7,intermediate_steady_moderate_t094,Write research report,analytical,1.6,12,18,0.57,0.9,False,,routine,9.1,0.44,0.77,0.68,1.0,1.67,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,12,Fri,7.7,intermediate_steady_moderate_t088,Solve algorithm problem,analytical,1.12,13,21,0.51,0.97,True,True,analytical,10.7,0.76,0.68,0.87,1.0,1.18,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,12,Fri,7.7,intermediate_steady_moderate_t089,Refactor legacy module,analytical,3.12,13,19,0.6,0.84,True,False,,,,0.87,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,12,Fri,7.7,intermediate_steady_moderate_t090,Fill timesheet,routine,1.18,13,17,0.38,0.34,True,False,,,,0.87,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,12,Fri,7.7,intermediate_steady_moderate_t092,Creative problem solving session,creative,2.44,13,19,0.65,0.43,True,False,,,,0.87,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,12,Fri,7.7,intermediate_steady_moderate_t095,Compose newsletter,creative,1.26,13,12,0.8,0.67,True,True,analytical,11.9,0.84,0.87,0.88,1.0,1.33,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,13,Sat,7.8,intermediate_steady_moderate_t097,Draft pitch deck,creative,1.14,13,21,0.7,0.69,False,,routine,8.3,0.41,0.65,0.48,0.0,0.48,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,13,Sat,7.8,intermediate_steady_moderate_t098,Write blog post,creative,1.17,13,16,0.93,0.65,False,,routine,8.8,0.37,0.48,0.32,0.0,1.23,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,13,Sat,7.8,intermediate_steady_moderate_t099,Clean inbox,routine,0.56,13,22,0.46,0.26,False,,analytical,10.0,0.59,0.32,0.23,1.0,0.54,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,13,Sat,7.8,intermediate_steady_moderate_t100,Team standup meeting,routine,0.87,13,23,0.65,0.38,False,,analytical,10.6,0.55,0.23,0.29,1.0,0.87,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,13,Sat,7.8,intermediate_steady_moderate_t102,Team standup meeting,routine,0.83,13,19,0.71,0.27,False,,analytical,11.4,0.58,0.29,0.23,1.0,0.86,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,13,Sat,7.8,intermediate_steady_moderate_t096,Design UI mockup,creative,1.92,14,13,0.9,0.61,True,False,,,,0.23,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,13,Sat,7.8,intermediate_steady_moderate_t103,Solve algorithm problem,analytical,2.93,15,11,0.14,0.97,True,True,analytical,12.3,0.49,0.23,0.36,1.0,2.66,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,13,Sat,7.8,intermediate_steady_moderate_t101,File expense reports,routine,0.83,16,14,0.76,0.19,True,False,,,,0.36,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,14,Sun,7.2,intermediate_steady_moderate_t104,Mind-map project scope,creative,2.46,14,18,0.21,0.65,False,,routine,7.7,0.4,0.58,0.37,0.0,2.78,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,14,Sun,7.2,intermediate_steady_moderate_t105,Design UI mockup,creative,1.01,14,18,0.31,0.56,False,,analytical,10.5,0.62,0.37,0.33,1.0,1.02,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,14,Sun,7.2,intermediate_steady_moderate_t107,Create presentation slides,creative,1.75,14,16,0.96,0.4,False,,analytical,11.5,0.6,0.33,0.17,0.0,2.32,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,14,Sun,7.2,intermediate_steady_moderate_t108,Database optimization,analytical,1.94,14,12,0.37,0.79,False,,analytical,13.8,0.47,0.17,0.19,0.0,1.42,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,14,Sun,7.2,intermediate_steady_moderate_t109,Clean inbox,routine,0.42,14,17,0.75,0.31,False,,routine,15.2,0.3,0.19,0.4,1.0,0.44,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,14,Sun,7.2,intermediate_steady_moderate_t110,Write blog post,creative,0.62,14,13,0.39,0.41,False,,routine,15.7,0.35,0.4,0.41,1.0,0.57,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,14,Sun,7.2,intermediate_steady_moderate_t106,Brainstorm feature ideas,creative,0.59,15,15,0.69,0.58,True,True,creative,16.2,0.42,0.41,0.63,1.0,0.57,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,14,Sun,7.2,intermediate_steady_moderate_t111,Database optimization,analytical,2.41,15,19,0.82,0.97,True,False,,,,0.63,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,15,Mon,7.9,intermediate_steady_moderate_t114,Draft technical specification,analytical,1.4,15,16,0.78,0.75,False,,routine,8.4,0.41,0.62,0.47,0.0,1.68,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,15,Mon,7.9,intermediate_steady_moderate_t116,Draft technical specification,analytical,2.0,15,19,0.31,0.77,False,,analytical,10.1,0.66,0.47,0.5,0.0,0.67,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,15,Mon,7.9,intermediate_steady_moderate_t117,Draft technical specification,analytical,1.32,15,18,0.5,0.87,False,,analytical,10.8,0.68,0.5,0.56,1.0,1.3,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,15,Mon,7.9,intermediate_steady_moderate_t113,Team standup meeting,routine,0.84,16,21,0.34,0.14,True,True,analytical,12.1,0.62,0.56,0.66,1.0,0.86,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,15,Mon,7.9,intermediate_steady_moderate_t119,Code review (complex),analytical,1.94,16,15,0.88,0.83,True,True,analytical,12.9,0.66,0.66,0.62,0.0,1.2,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,15,Mon,7.9,intermediate_steady_moderate_t112,Update documentation,routine,0.87,17,22,0.38,0.22,True,False,,,,0.62,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,15,Mon,7.9,intermediate_steady_moderate_t118,Debug API endpoint,analytical,3.12,17,22,0.86,0.86,True,False,,,,0.62,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,15,Mon,7.9,intermediate_steady_moderate_t115,Debug API endpoint,analytical,3.45,20,19,0.65,0.84,True,True,routine,14.1,0.41,0.62,0.55,1.0,3.57,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,16,Tue,7.4,intermediate_steady_moderate_t122,Plan marketing strategy,creative,1.44,16,13,0.67,0.66,False,,routine,7.9,0.37,0.49,0.24,0.0,1.86,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,16,Tue,7.4,intermediate_steady_moderate_t123,Creative problem solving session,creative,1.13,16,20,0.39,0.46,False,,routine,9.8,0.31,0.24,0.3,1.0,1.2,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,16,Tue,7.4,intermediate_steady_moderate_t124,Fill timesheet,routine,1.18,16,14,0.47,0.11,False,,analytical,11.0,0.59,0.3,0.31,1.0,1.24,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,16,Tue,7.4,intermediate_steady_moderate_t126,Compose newsletter,creative,0.82,16,15,0.75,0.42,False,,analytical,12.2,0.52,0.31,0.05,0.0,0.43,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,16,Tue,7.4,intermediate_steady_moderate_t121,Proof-read academic paper,analytical,2.81,18,23,0.98,0.87,True,False,,,,0.05,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,16,Tue,7.4,intermediate_steady_moderate_t120,Code review (complex),analytical,1.63,19,21,0.39,0.89,True,True,analytical,12.6,0.42,0.05,0.14,1.0,1.61,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,16,Tue,7.4,intermediate_steady_moderate_t125,Review meeting notes,routine,0.42,19,20,0.86,0.32,True,True,routine,14.2,0.29,0.14,0.41,1.0,0.43,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,16,Tue,7.4,intermediate_steady_moderate_t127,Write blog post,creative,1.7,21,20,0.49,0.64,True,True,routine,14.7,0.35,0.41,0.55,1.0,1.62,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,17,Wed,7.6,intermediate_steady_moderate_t128,Submit weekly report,routine,1.22,18,18,0.9,0.17,True,False,,,,0.47,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,17,Wed,7.6,intermediate_steady_moderate_t129,Storyboard user flow,creative,0.98,18,19,0.17,0.43,True,True,routine,8.1,0.37,0.47,0.18,0.0,0.65,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,17,Wed,7.6,intermediate_steady_moderate_t132,Write unit tests,analytical,2.3,18,20,0.85,0.73,True,True,routine,8.8,0.29,0.18,0.13,1.0,2.45,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,17,Wed,7.6,intermediate_steady_moderate_t134,Attend training video,routine,0.59,18,13,0.24,0.31,True,False,,,,0.13,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,17,Wed,7.6,intermediate_steady_moderate_t135,File expense reports,routine,0.73,18,22,0.27,0.17,True,False,,,,0.13,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,17,Wed,7.6,intermediate_steady_moderate_t133,Update contact list,routine,1.32,19,21,0.63,0.3,True,False,,,,0.13,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,17,Wed,7.6,intermediate_steady_moderate_t130,Statistical modeling,analytical,3.4,22,16,0.75,0.71,True,False,,,,0.13,,,,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,17,Wed,7.6,intermediate_steady_moderate_t131,File expense reports,routine,0.55,22,11,0.9,0.35,True,True,analytical,11.2,0.51,0.13,0.05,1.0,0.55,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,18,Thu,7.7,intermediate_steady_moderate_t136,File expense reports,routine,1.31,18,23,0.2,0.35,False,,routine,8.2,0.35,0.4,0.5,1.0,1.21,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,18,Thu,7.7,intermediate_steady_moderate_t137,Financial analysis,analytical,2.35,18,17,0.11,0.92,False,,routine,9.4,0.38,0.5,0.35,0.0,2.84,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,18,Thu,7.7,intermediate_steady_moderate_t140,Build ML pipeline,analytical,2.83,18,18,0.18,0.91,False,,analytical,12.2,0.54,0.35,0.52,1.0,2.86,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,18,Thu,7.7,intermediate_steady_moderate_t141,Design UI mockup,creative,0.9,18,11,0.72,0.49,False,,routine,15.1,0.38,0.52,0.5,1.0,0.94,False,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,18,Thu,7.7,intermediate_steady_moderate_t142,Mind-map project scope,creative,2.2,18,12,0.24,0.51,False,,creative,16.1,0.45,0.5,0.51,0.0,1.3,True,0.78,0.6,1.05,0.0
intermediate_steady_moderate,intermediate,steady_moderate,18,Thu,7.7,intermediate_steady_moderate_t143,Plan marketing strategy,creative,1.56,18,12,0.95,0.42,False,,routine,17.4,0.42,0.51,0.43,1.0,1.44,False,0.78,0.6,1.05,0.0
